"Brand_Reg","Model_No","SoldIn","screensize","Screen_Tech","Avg_mode_power","Star","SRI","Labelled energy consumption (kWh/year)","Sold In Aus","screensize_inch","GeneralSize"
"SAMSUNG ELECTRONICS","QA65QN80DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,"N/A","N/A",492,1,65,"Large"
"LOEWE","BILD i77","Australia,New Zealand",194.139,"OLED",107.8,"N/A","N/A",395,1,76,"Large"
"HISENSE","100U7KAU","Australia,New Zealand",252.784,"LCD (LED)",241.58,"N/A","N/A",955,1,100,"Large"
"HISENSE","100U7KNZ","Australia,New Zealand",252.784,"LCD (LED)",241.58,"N/A","N/A",955,1,100,"Large"
"HISENSE","100U7K series","Australia,New Zealand",252.784,"LCD (LED)",241.58,"N/A","N/A",955,1,100,"Large"
"SONY","K-43S30","Australia,New Zealand",107.95,"LCD (LED)",63.2,"N/A","N/A",236,1,42,"Large"
"JVC","LT-32N3115A11E","Australia",79.994,"LCD (LED)",28.86,"N/A","N/A",130,1,31,"Large"
"JVC","LT-43N5135AE","Australia",107.947,"LCD (LED)",39.24,"N/A","N/A",229,1,42,"Large"
"SAMSUNG ELECTRONICS","QA75Q60DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,"N/A","N/A",412,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q60DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,"N/A","N/A",412,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q65DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,"N/A","N/A",412,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q65DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,"N/A","N/A",412,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q6*DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,"N/A","N/A",412,1,75,"Large"
"SAMSUNG ELECTRONICS","QA55Q60DAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",74,"N/A","N/A",273,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q60DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",74,"N/A","N/A",273,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q65DAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",74,"N/A","N/A",273,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q65DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",74,"N/A","N/A",273,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q6*DA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",74,"N/A","N/A",273,1,55,"Large"
"SAMSUNG ELECTRONICS","QA50Q60DAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",66,"N/A","N/A",244,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50Q65DAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",66,"N/A","N/A",244,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50Q6*DAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",66,"N/A","N/A",244,1,49,"Large"
"SAMSUNG ELECTRONICS","QA85Q60DAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",142,"N/A","N/A",521,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q60DAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",142,"N/A","N/A",521,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q65DAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",142,"N/A","N/A",521,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q65DAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",142,"N/A","N/A",521,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q6*DA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",142,"N/A","N/A",521,1,85,"Large"
"SAMSUNG ELECTRONICS","QA65Q60DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",86,"N/A","N/A",317,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q60DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",86,"N/A","N/A",317,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q65DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",86,"N/A","N/A",317,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q65DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",86,"N/A","N/A",317,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q6*DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",86,"N/A","N/A",317,1,65,"Large"
"SAMSUNG ELECTRONICS","QA43Q60DAS","Australia,Fiji,New Zealand",107.987,"LCD (LED)",64,"N/A","N/A",237,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43Q65DAS","Australia,Fiji,New Zealand",107.987,"LCD (LED)",64,"N/A","N/A",237,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43Q6*DAS","Australia,Fiji,New Zealand",107.987,"LCD (LED)",64,"N/A","N/A",237,1,43,"Large"
"SAMSUNG ELECTRONICS","QA50QN90DAW","Australia,Fiji,New Zealand",125.727,"LCD (LED)",81,"N/A","N/A",299,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50QN90DAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",81,"N/A","N/A",299,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50QN90DA*","Australia,Fiji,New Zealand",125.727,"LCD (LED)",81,"N/A","N/A",299,1,49,"Large"
"SONY","K-75XR70","Australia,New Zealand",189.306,"LCD (LED)",200.3,"N/A","N/A",737,1,75,"Large"
"SONY","K-85XR70","Australia,New Zealand",214.783,"LCD (LED)",227.9,"N/A","N/A",838,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN800DW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",294,"N/A","N/A",1076,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN800DS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",294,"N/A","N/A",1076,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN800D*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",294,"N/A","N/A",1076,1,85,"Large"
"SAMSUNG ELECTRONICS","UA85DU8000W","Australia,Fiji,New Zealand",214.783,"LCD (LED)",195,"N/A","N/A",715,1,85,"Large"
"SAMSUNG ELECTRONICS","UA85DU8000S","Australia,Fiji,New Zealand",214.783,"LCD (LED)",195,"N/A","N/A",715,1,85,"Large"
"SAMSUNG ELECTRONICS","UA85DU8000*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",195,"N/A","N/A",715,1,85,"Large"
"SAMSUNG ELECTRONICS","QA55Q80DAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",108,"N/A","N/A",397,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q80DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",108,"N/A","N/A",397,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q80DA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",108,"N/A","N/A",397,1,55,"Large"
"SAMSUNG ELECTRONICS","QA85Q70DAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",200,"N/A","N/A",733,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q70DAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",200,"N/A","N/A",733,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q70DA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",200,"N/A","N/A",733,1,85,"Large"
"SAMSUNG ELECTRONICS","QA77S95DAW","Australia,Fiji,New Zealand",195.177,"LCD (LED)",216,"N/A","N/A",791,1,77,"Large"
"SAMSUNG ELECTRONICS","QA77S95DAS","Australia,Fiji,New Zealand",195.177,"LCD (LED)",216,"N/A","N/A",791,1,77,"Large"
"SAMSUNG ELECTRONICS","QA77S95DA*","Australia,Fiji,New Zealand",195.177,"LCD (LED)",216,"N/A","N/A",791,1,77,"Large"
"Kogan","KALED50U94VA","Australia,Fiji,New Zealand",125.731,"LCD (LED)",47.3,"N/A","N/A",210,1,50,"Large"
"Kogan","KALED50U94VB","Australia,Fiji,New Zealand",125.731,"LCD (LED)",47.3,"N/A","N/A",210,1,50,"Large"
"Kogan","KALED50U94VC","Australia,Fiji,New Zealand",125.731,"LCD (LED)",47.3,"N/A","N/A",210,1,50,"Large"
"Kogan","KALED50U94V*","Australia,Fiji,New Zealand",125.731,"LCD (LED)",47.3,"N/A","N/A",210,1,50,"Large"
"KOGAN","KALED43F98VA","Australia,Fiji,New Zealand",107.947,"LCD (LED)",39.24,"N/A","N/A",229,1,42,"Large"
"KOGAN","KALED43F98VB","Australia,Fiji,New Zealand",107.947,"LCD (LED)",39.24,"N/A","N/A",229,1,42,"Large"
"KOGAN","KALED43F98VC","Australia,Fiji,New Zealand",107.947,"LCD (LED)",39.24,"N/A","N/A",229,1,42,"Large"
"LG","43UT8050PSB","Australia,New Zealand",107.987,"LCD (LED)",70,"N/A","N/A",258,1,43,"Large"
"LG","43UT80506LA","Australia,New Zealand",107.987,"LCD (LED)",73,"N/A","N/A",269,1,43,"Large"
"LG","43UT81006LA","Australia,New Zealand",107.987,"LCD (LED)",73,"N/A","N/A",269,1,43,"Large"
"LG","50UT8050PSB","Australia,New Zealand",125.727,"LCD (LED)",83,"N/A","N/A",305,1,49,"Large"
"LG","50UT80506LA","Australia,New Zealand",125.727,"LCD (LED)",83,"N/A","N/A",305,1,49,"Large"
"LG","50UT81006LA","Australia,New Zealand",125.727,"LCD (LED)",83,"N/A","N/A",305,1,49,"Large"
"LG","55UT8050PSB","Australia,New Zealand",138.783,"LCD (LED)",97,"N/A","N/A",357,1,55,"Large"
"LG","55UT80506LA","Australia,New Zealand",138.783,"LCD (LED)",97,"N/A","N/A",357,1,55,"Large"
"LG","55UT81006LA","Australia,New Zealand",138.783,"LCD (LED)",97,"N/A","N/A",357,1,55,"Large"
"LG","65UT8050PSB","Australia,New Zealand",163.897,"LCD (LED)",120,"N/A","N/A",441,1,65,"Large"
"LG","65UT80506LA","Australia,New Zealand",163.897,"LCD (LED)",120,"N/A","N/A",441,1,65,"Large"
"LG","65UT81006LA","Australia,New Zealand",163.897,"LCD (LED)",120,"N/A","N/A",441,1,65,"Large"
"LG","75UT8050PSB","Australia,New Zealand",189.275,"LCD (LED)",165,"N/A","N/A",605,1,75,"Large"
"LG","75UT81006LA","Australia,New Zealand",189.275,"LCD (LED)",165,"N/A","N/A",605,1,75,"Large"
"LG","86UT8050PSB","Australia,New Zealand",217.425,"LCD (LED)",212,"N/A","N/A",776,1,86,"Large"
"LG","86UT80506LA","Australia,New Zealand",217.425,"LCD (LED)",212,"N/A","N/A",776,1,86,"Large"
"LG","86UT81006LA","Australia,New Zealand",217.425,"LCD (LED)",212,"N/A","N/A",776,1,86,"Large"
"LG","50QNED86TSA","Australia,New Zealand",125.727,"LCD (LED)",80,"N/A","N/A",295,1,49,"Large"
"LG","65QNED86TSA","Australia,New Zealand",163.897,"LCD (LED)",118,"N/A","N/A",433,1,65,"Large"
"LG","65QNED91TSA","Australia,New Zealand",163.897,"LCD (LED)",125,"N/A","N/A",459,1,65,"Large"
"LG","75QNED86TSA","Australia,New Zealand",189.275,"LCD (LED)",134,"N/A","N/A",492,1,75,"Large"
"LG","75QNED91TSA","Australia,New Zealand",189.275,"LCD (LED)",150,"N/A","N/A",550,1,75,"Large"
"LG","86QNED91TSA","Australia,New Zealand",217.425,"LCD (LED)",206,"N/A","N/A",754,1,86,"Large"
"LG","OLED48B46LA","Australia,New Zealand",120.721,"OLED",78,"N/A","N/A",287,1,48,"Large"
"LG","OLED55B4PSA","Australia,New Zealand",138.783,"OLED",92,"N/A","N/A",338,1,55,"Large"
"LG","OLED55B46LA","Australia,New Zealand",138.783,"OLED",92,"N/A","N/A",338,1,55,"Large"
"LG","OLED65C4PSA","Australia,New Zealand",163.897,"OLED",122,"N/A","N/A",448,1,65,"Large"
"LG","OLED77B4PSA","Australia,New Zealand",194.738,"OLED",143,"N/A","N/A",524,1,77,"Large"
"LG","OLED77C4PSA","Australia,New Zealand",194.738,"OLED",154,"N/A","N/A",565,1,77,"Large"
"LG","OLED83G4PSA","Australia,New Zealand",209.585,"OLED",217,"N/A","N/A",795,1,83,"Large"
"AKAI","AK7523S7WOS","Australia,Fiji,New Zealand",189.344,"LCD (LED)",117.61,"N/A","N/A",474,1,75,"Large"
"EKO","K32HSW2","Australia,Fiji,New Zealand",80.039,"LCD (LED)",34.8,"N/A","N/A",131,1,32,"Large"
"Q.Bell","QT32WY8A","Australia,Fiji,New Zealand",80.039,"LCD (LED)",34.8,"N/A","N/A",131,1,32,"Large"
"LG","50QNED86T6A","Australia,New Zealand",125.727,"LCD (LED)",80,"N/A","N/A",295,1,49,"Large"
"LG","65QNED86T6A","Australia,New Zealand",163.896,"LCD (LED)",118,"N/A","N/A",433,1,65,"Large"
"LG","65QNED91T6A","Australia,New Zealand",163.896,"LCD (LED)",125,"N/A","N/A",459,1,65,"Large"
"LG","86QNED86T6A","Australia,New Zealand",217.427,"LCD (LED)",156,"N/A","N/A",572,1,86,"Large"
"LG","86QNED86TSA","Australia,New Zealand",217.427,"LCD (LED)",156,"N/A","N/A",572,1,86,"Large"
"LG","86QNED91T6A","Australia,New Zealand",217.427,"LCD (LED)",206,"N/A","N/A",754,1,86,"Large"
"LG","OLED65C46LA","Australia,New Zealand",163.896,"OLED",122,"N/A","N/A",448,1,65,"Large"
"TCL","85X925 PRO","Australia,Fiji,New Zealand",214.783,"LCD (LED)",408.9,"7.0","7.01172383841875",1645,1,85,"Large"
"LG","OLED77B46LA","Australia,New Zealand",194.737,"OLED",143,"N/A","N/A",524,1,77,"Large"
"LG","OLED77C46LA","Australia,New Zealand",194.737,"OLED",154,"N/A","N/A",565,1,77,"Large"
"LG","OLED83G46LA","Australia,New Zealand",209.584,"OLED",217,"N/A","N/A",795,1,83,"Large"
"LG","75QNED86T6A","Australia,New Zealand",189.275,"LCD (LED)",134,"N/A","N/A",492,1,75,"Large"
"LG","75QNED91T6A","Australia,New Zealand",189.275,"LCD (LED)",150,"N/A","N/A",550,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q80DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",198,"N/A","N/A",726,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q80DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",198,"N/A","N/A",726,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q80DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",198,"N/A","N/A",726,1,75,"Large"
"SAMSUNG ELECTRONICS","QA85Q80DAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",258,"N/A","N/A",945,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q80DAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",258,"N/A","N/A",945,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85Q80DA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",258,"N/A","N/A",945,1,85,"Large"
"SAMSUNG ELECTRONICS","QA65Q80DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",147,"N/A","N/A",540,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q80DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",147,"N/A","N/A",540,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q80DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",147,"N/A","N/A",540,1,65,"Large"
"SAMSUNG ELECTRONICS","QA50Q80DAW","Australia,Fiji,New Zealand",125.727,"LCD (LED)",82,"N/A","N/A",302,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50Q80DAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",82,"N/A","N/A",302,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50Q80DA*","Australia,Fiji,New Zealand",125.727,"LCD (LED)",82,"N/A","N/A",302,1,49,"Large"
"SAMSUNG ELECTRONICS","QA65S90DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",146,"N/A","N/A",536,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65S90DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",146,"N/A","N/A",536,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65S90DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",146,"N/A","N/A",536,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65S95DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,"N/A","N/A",562,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65S95DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,"N/A","N/A",562,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65S95DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,"N/A","N/A",562,1,65,"Large"
"SAMSUNG ELECTRONICS","QA55S95DAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",110,"N/A","N/A",405,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55S95DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",110,"N/A","N/A",405,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55S95DA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",110,"N/A","N/A",405,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q70DAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",108,"N/A","N/A",397,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q70DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",108,"N/A","N/A",397,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55Q70DA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",108,"N/A","N/A",397,1,55,"Large"
"SAMSUNG ELECTRONICS","QA65Q70DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",142,"N/A","N/A",521,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q70DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",142,"N/A","N/A",521,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65Q70DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",142,"N/A","N/A",521,1,65,"Large"
"SAMSUNG ELECTRONICS","QA75Q70DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",157,"N/A","N/A",576,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q70DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",157,"N/A","N/A",576,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75Q70DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",157,"N/A","N/A",576,1,75,"Large"
"SAMSUNG ELECTRONICS","QA55QE1DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",78,"N/A","N/A",288,1,55,"Large"
"SAMSUNG ELECTRONICS","QA43LS03DAW","Australia,Fiji,New Zealand",107.987,"LCD (LED)",92,"N/A","N/A",339,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43LS03DAS","Australia,Fiji,New Zealand",107.987,"LCD (LED)",92,"N/A","N/A",339,1,43,"Large"
"SAMSUNG ELECTRONICS","QA43LS03DA*","Australia,Fiji,New Zealand",107.987,"LCD (LED)",92,"N/A","N/A",339,1,43,"Large"
"SAMSUNG ELECTRONICS","QA75QN900DW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",286,"N/A","N/A",1047,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN900DS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",286,"N/A","N/A",1047,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN900D*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",286,"N/A","N/A",1047,1,75,"Large"
"SAMSUNG ELECTRONICS","QA55QN85DBW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",112,"N/A","N/A",412,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN85DBS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",112,"N/A","N/A",412,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN85DB*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",112,"N/A","N/A",412,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN87DAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",109,"N/A","N/A",401,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN87DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",109,"N/A","N/A",401,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55QN87DA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",109,"N/A","N/A",401,1,55,"Large"
"SAMSUNG ELECTRONICS","QA50LS03DAW","Australia,Fiji,New Zealand",125.727,"LCD (LED)",93,"N/A","N/A",343,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50LS03DAS","Australia,Fiji,New Zealand",125.727,"LCD (LED)",93,"N/A","N/A",343,1,49,"Large"
"SAMSUNG ELECTRONICS","QA50LS03DA*","Australia,Fiji,New Zealand",125.727,"LCD (LED)",93,"N/A","N/A",343,1,49,"Large"
"SAMSUNG ELECTRONICS","QA55LS03DAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",119,"N/A","N/A",437,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55LS03DAS","Australia,Fiji,New Zealand",138.783,"LCD (LED)",119,"N/A","N/A",437,1,55,"Large"
"SAMSUNG ELECTRONICS","QA55LS03DA*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",119,"N/A","N/A",437,1,55,"Large"
"SAMSUNG ELECTRONICS","QA65LS03DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,"N/A","N/A",565,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65LS03DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,"N/A","N/A",565,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65LS03DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,"N/A","N/A",565,1,65,"Large"
"SAMSUNG ELECTRONICS","QA75LS03DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",190,"N/A","N/A",697,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75LS03DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",190,"N/A","N/A",697,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75LS03DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",190,"N/A","N/A",697,1,75,"Large"
"SAMSUNG ELECTRONICS","QA65QN900DW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",260,"N/A","N/A",952,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN900DS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",260,"N/A","N/A",952,1,65,"Large"
"SAMSUNG ELECTRONICS","QA65QN900D*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",260,"N/A","N/A",952,1,65,"Large"
"SAMSUNG ELECTRONICS","QA85LS03DAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",220,"N/A","N/A",806,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85LS03DAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",220,"N/A","N/A",806,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85LS03DA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",220,"N/A","N/A",806,1,85,"Large"
"LG","43NANO81TSA","Australia,New Zealand",107.987,"LCD (LED)",70,"N/A","N/A",258,1,43,"Large"
"LG","50NANO81TSA","Australia,New Zealand",125.727,"LCD (LED)",90,"N/A","N/A",331,1,49,"Large"
"LG","55NANO81TSA","Australia,New Zealand",138.783,"LCD (LED)",112,"N/A","N/A",411,1,55,"Large"
"LG","65NANO81TSA","Australia,New Zealand",163.897,"LCD (LED)",144,"N/A","N/A",528,1,65,"Large"
"LG","75NANO81TSA","Australia,New Zealand",189.275,"LCD (LED)",181,"N/A","N/A",663,1,75,"Large"
"LG","86NANO81TSA","Australia,New Zealand",217.427,"LCD (LED)",250,"N/A","N/A",915,1,86,"Large"
"LG","86QNED80T6A","Australia,New Zealand",217.427,"LCD (LED)",154,"N/A","N/A",565,1,86,"Large"
"LG","86QNED81TSA","Australia,New Zealand",217.427,"LCD (LED)",154,"N/A","N/A",565,1,86,"Large"
"LG","OLED83C4PSA","Australia,New Zealand",209.585,"OLED",193,"N/A","N/A",707,1,83,"Large"
"LG","OLED83C46LA","Australia,New Zealand",209.585,"OLED",193,"N/A","N/A",707,1,83,"Large"
"SAMSUNG ELECTRONICS","QA85QN87DAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",192,"N/A","N/A",704,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN87DAS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",192,"N/A","N/A",704,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN87DA*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",192,"N/A","N/A",704,1,85,"Large"
"SAMSUNG ELECTRONICS","QA75QN87DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",144,"N/A","N/A",529,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN87DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",144,"N/A","N/A",529,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN87DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",144,"N/A","N/A",529,1,75,"Large"
"SONY","K-55S30","Australia,New Zealand",138.798,"LCD (LED)",119,"N/A","N/A",440,1,55,"Large"
"SONY","K-65S30","Australia,New Zealand",163.878,"LCD (LED)",140,"N/A","N/A",517,1,65,"Large"
"SAMSUNG ELECTRONICS","QA75QN85DBW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",178,"N/A","N/A",653,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN85DBS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",178,"N/A","N/A",653,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QN85DB*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",178,"N/A","N/A",653,1,75,"Large"
"SAMSUNG ELECTRONICS","QA85QN85DBW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",215,"N/A","N/A",788,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN85DBS","Australia,Fiji,New Zealand",214.783,"LCD (LED)",215,"N/A","N/A",788,1,85,"Large"
"SAMSUNG ELECTRONICS","QA85QN85DB*","Australia,Fiji,New Zealand",214.783,"LCD (LED)",215,"N/A","N/A",788,1,85,"Large"
"Dynalink","S 8866","Australia,Fiji,New Zealand",59.823,"LCD",19.8,"N/A","N/A",76,1,24,"Medium"
"TECO","LED65AUSRC","Australia,Fiji,New Zealand",163.829,"LCD (LED)",94,"N/A","N/A",404,1,64,"Large"
"AIWA","AW240DVD","Australia",59.824,"LCD",24.2,"N/A","N/A",91,1,24,"Medium"
"Q.Bell","QT50WX8A","Australia,Fiji,New Zealand",125.743,"LCD (LED)",83.3,"N/A","N/A",317,1,50,"Large"
"SAMSUNG ELECTRONICS","QA75QE1DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",124,"N/A","N/A",456,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QE1DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",124,"N/A","N/A",456,1,75,"Large"
"SAMSUNG ELECTRONICS","QA75QE1DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",124,"N/A","N/A",456,1,75,"Large"
